TESS_time TESS_flux TESS_fluxerr
2.459139104788938537e+06 9.994747719567438349e-01 2.540401288545190636e-03
2.459139106177805457e+06 9.937081729845911315e-01 2.536302846495480743e-03
2.459139107566672377e+06 1.000502408657381714e+00 2.541146189175462391e-03
2.459139108955538832e+06 1.002109068230545352e+00 2.539694284059063056e-03
2.459139110344405752e+06 9.987641867089845915e-01 2.540427687390361695e-03
2.459139111733272206e+06 9.989856894417684652e-01 2.543328738751193547e-03
2.459139113122139126e+06 9.999157526092433690e-01 2.539546347959255757e-03
2.459139114511005580e+06 1.002901756886519946e+00 2.542824840822936402e-03
2.459139115899872500e+06 9.985436329612450423e-01 2.540139500058049941e-03
2.459139117288739420e+06 9.991068655719261837e-01 2.538941122369587841e-03
2.459139118677605875e+06 1.000828294896270121e+00 2.540556768179075709e-03
2.459139120066472795e+06 9.980139074657539133e-01 2.539028414222216021e-03
2.459139121455339249e+06 9.974162855714093778e-01 2.536694059731976671e-03
2.459139122844205704e+06 9.983833635874111989e-01 2.539544730303303858e-03
2.459139124233072624e+06 9.995672518525294814e-01 2.540301877382180815e-03
2.459139125621939078e+06 1.002347353123306695e+00 2.542780295703993970e-03
2.459139127010805998e+06 1.000258296987735163e+00 2.539955231644887290e-03
2.459139128399672918e+06 1.004400336320356857e+00 2.543766950686508939e-03
2.459139129788538907e+06 1.001439755121181330e+00 2.544055759763247469e-03
2.459139131177405827e+06 1.000718337733695673e+00 2.540835080747585236e-03
2.459139132566272747e+06 9.996511696223009391e-01 2.542136717217740021e-03
2.459139133955139201e+06 9.970146876724126361e-01 2.539009895333730390e-03
2.459139135344006121e+06 1.001866348290261444e+00 2.543983581274178191e-03
2.459139136732872576e+06 1.002912513449254472e+00 2.542255628829553742e-03
2.459139138121739496e+06 9.973550902133988538e-01 2.541222086452134613e-03
2.459139139510605484e+06 9.981386119480007979e-01 2.537841135561806453e-03
2.459139140899472404e+06 9.977422034049828747e-01 2.541919635914657426e-03
2.459139142288339324e+06 9.977210497129949118e-01 2.542044786756513051e-03
2.459139143677205779e+06 9.977352397959152741e-01 2.541411984305335520e-03
2.459139145066072699e+06 1.001703002175359458e+00 2.542005466653711725e-03
2.459139146454939153e+06 9.976858651818231172e-01 2.538394679212989478e-03
2.459139147843805607e+06 1.000052194113387305e+00 2.540509522197018956e-03
2.459139149232672062e+06 9.974915366882248779e-01 2.539406788358621134e-03
2.459139150621538982e+06 1.001849341532167870e+00 2.541050698352769702e-03
2.459139152010405436e+06 1.006660425689094973e+00 2.546767705316563529e-03
2.459139153399272356e+06 9.946334100470192174e-01 2.535198297506215202e-03
2.459139154788138811e+06 1.002886839273005259e+00 2.540344127960010578e-03
2.459139156177005731e+06 9.968415737515714525e-01 2.541025444164355610e-03
2.459139157565871719e+06 1.003421185790703607e+00 2.543537931547644806e-03
2.459139158954738639e+06 9.974227990643786956e-01 2.536766715153820906e-03
2.459139160343605094e+06 9.963916425825118939e-01 2.535935442487667613e-03
2.459139161732472014e+06 1.003260244211515717e+00 2.540677084497355593e-03
2.459139163121338468e+06 1.002929471926217397e+00 2.542540837544588622e-03
2.459139164510205388e+06 9.922758963927538201e-01 2.540020072484076071e-03
2.459139165899071377e+06 1.002403586543769487e+00 2.541631728951638559e-03
2.459139167287937831e+06 9.992042707615272912e-01 2.541208603360691366e-03
2.459139168676804751e+06 9.989324029391672966e-01 2.540815294115796909e-03
2.459139170065671206e+06 1.001775530519619872e+00 2.544874279759240000e-03
2.459139171454538126e+06 1.001841634920551005e+00 2.541723202917147567e-03
2.459139172843404580e+06 9.994746688125106804e-01 2.540738008350430441e-03
2.459139174232271500e+06 1.001252811767156414e+00 2.542542249526138966e-03
2.459139175621137489e+06 9.986650861822368164e-01 2.539292970758695936e-03
2.459139177010003943e+06 1.000085046081794493e+00 2.541053323659090563e-03
2.459139178398870863e+06 1.000431250390601212e+00 2.540736852015341128e-03
2.459139179787737317e+06 9.989683493763993338e-01 2.538555876146254137e-03
2.459139181176604237e+06 1.003886698720929616e+00 2.544312949705033328e-03
2.459139182565470692e+06 9.995725676486302280e-01 2.540160075105110139e-03
2.459139183954337146e+06 9.991466049577876207e-01 2.538916535234863811e-03
2.459139185343203600e+06 1.001397984501528837e+00 2.540989724583068467e-03
2.459139186732070055e+06 1.004552596443328838e+00 2.546335814007375659e-03
2.459139188120936509e+06 1.001798317332752042e+00 2.541798219139915042e-03
2.459139189509803429e+06 9.982075103369758562e-01 2.537979698326579391e-03
2.459139190898669884e+06 9.990196127631001399e-01 2.538469771309889451e-03
2.459139192287536338e+06 9.987808651227324530e-01 2.540454424412433299e-03
2.459139193676402792e+06 1.000661087525111181e+00 2.540403831136031198e-03
2.459139195065269247e+06 9.987661486319839854e-01 2.537951112687699112e-03
2.459139196454135701e+06 1.000539510278831701e+00 2.539960647884063200e-03
2.459139197843002621e+06 1.000887051576258013e+00 2.540363780390064545e-03
2.459139199231869075e+06 1.000026898477117898e+00 2.542653354691750116e-03
2.459139200620735530e+06 9.972119306724360754e-01 2.538329387560839950e-03
2.459139202009601984e+06 1.000913340756931280e+00 2.541622880815253959e-03
2.459139203398468439e+06 1.003554136497121663e+00 2.545109976861345113e-03
2.459139204787334893e+06 1.000373899337171801e+00 2.540659127389337593e-03
2.459139206176201347e+06 1.004361769601650245e+00 2.542924386793219641e-03
2.459139207565067802e+06 1.001154019943193640e+00 2.540237669677967037e-03
2.459139208953934722e+06 9.977827510922143706e-01 2.541787565430321267e-03
2.459139210342801176e+06 1.000775302672154643e+00 2.541404099268183229e-03
2.459139211731667165e+06 9.984417058894337060e-01 2.538616116279961404e-03
2.459139213120533619e+06 9.991460790898576416e-01 2.540532272767176327e-03
2.459139214509400539e+06 1.002640930889162396e+00 2.540129987091428905e-03
2.459139215898266993e+06 1.002034372354911218e+00 2.541732811313369023e-03
2.459139217287133448e+06 1.001543772321952908e+00 2.539357888872614735e-03
2.459139218675999902e+06 9.975746750765830395e-01 2.540084435642741677e-03
2.459139220064866822e+06 9.999797259904037450e-01 2.541792008249715330e-03
2.459139221453732811e+06 1.004342233229766901e+00 2.543983764884691270e-03
2.459139222842599265e+06 9.967840738757707264e-01 2.538420340808010284e-03
2.459139224231465720e+06 9.986001507776988140e-01 2.538428503308189955e-03
2.459139225620332174e+06 1.001947654477477467e+00 2.541087508136415356e-03
2.459139227009198628e+06 9.965044274107972555e-01 2.538568991021927877e-03
2.459139228398065548e+06 1.000186615350233232e+00 2.540021996222193226e-03
2.459139229786931537e+06 9.991661492737329286e-01 2.539520516846267145e-03
2.459139231175797991e+06 1.001017722898209783e+00 2.540030664004305511e-03
2.459139232564664446e+06 1.001433571699896108e+00 2.542361311891070622e-03
2.459139233953530900e+06 9.989563943877745045e-01 2.539655378135241472e-03
2.459139235342397355e+06 9.993166438669406348e-01 2.539694032443525189e-03
2.459139236731263809e+06 1.004183652481306144e+00 2.543476221459783481e-03
2.459139238120130729e+06 1.002074021219825806e+00 2.540968413580854679e-03
2.459139239508996718e+06 1.001788715695038468e+00 2.540024336984856787e-03
2.459139240897863172e+06 9.993539808762280652e-01 2.540308521721565058e-03
2.459139242286729626e+06 1.003247217273100178e+00 2.541689821766037784e-03
2.459139243675596081e+06 1.002180548681423478e+00 2.542561805380426452e-03
2.459139245064462535e+06 9.996633061966514466e-01 2.539380455717605515e-03
2.459139246453328989e+06 9.977819134479208874e-01 2.539012813648478667e-03
2.459139247842195444e+06 9.951030194578480703e-01 2.539625541607238874e-03
2.459139249231061433e+06 9.982920413852437447e-01 2.538422785513491740e-03
2.459139250619927887e+06 9.973212355463980661e-01 2.539621582199996699e-03
2.459139252008794341e+06 9.998872557439183462e-01 2.542194788753061353e-03
2.459139253397660796e+06 9.989316377998550545e-01 2.536539263147238356e-03
2.459139254786527250e+06 1.003321303494193462e+00 2.541372728831741996e-03
2.459139256175393704e+06 9.992979720545772659e-01 2.539782287531162051e-03
2.459139257564260159e+06 9.993955938369172287e-01 2.539416866401280216e-03
2.459139258953126613e+06 1.005472225331711433e+00 2.545960275213109136e-03
2.459139260341993067e+06 9.948575040989551255e-01 2.537313985068321426e-03
2.459139261730859522e+06 9.989601386017948892e-01 2.540912310347072465e-03
2.459139263119725976e+06 9.987557945548163341e-01 2.539828928693277713e-03
2.459139264508592431e+06 1.002847515945975543e+00 2.544384365523572143e-03
2.459139265897458885e+06 9.974941247325158633e-01 2.537457412549128447e-03
2.459139267286324874e+06 1.000249510730801372e+00 2.539391604900661029e-03
2.459139268675191328e+06 9.984003505083823837e-01 2.538637286252549280e-03
2.459139270064057782e+06 1.002128242697953642e+00 2.541250415936387435e-03
2.459139271452923771e+06 9.984409060850831796e-01 2.540813072896422678e-03
2.459139272841790225e+06 9.955023927286742458e-01 2.538394176539348918e-03
2.459139274230656680e+06 9.941646100403688235e-01 2.534713483112423834e-03
2.459139275619522668e+06 1.002444647495962515e+00 2.542423557844658306e-03
2.459139277008389123e+06 9.986567047634991034e-01 2.540205976954550918e-03
2.459139278397255577e+06 9.974600788767286064e-01 2.538930012058603254e-03
2.459139279786122032e+06 1.000383397022069021e+00 2.538536638553561681e-03
2.459139281174988486e+06 9.993570567719740616e-01 2.540223031679724689e-03
2.459139282563854940e+06 9.991443477571981813e-01 2.539535160378590499e-03
2.459139283952721395e+06 1.000594166171416610e+00 2.539125725294229339e-03
2.459139285341587383e+06 1.000351213577064469e+00 2.541975122299137968e-03
2.459139286730453838e+06 1.000979710058816030e+00 2.541636558832318423e-03
2.459139288119320292e+06 9.989864360547738853e-01 2.538866224129044617e-03
2.459139289508186281e+06 9.996968270755435260e-01 2.541987783539617195e-03
2.459139290897052735e+06 1.002590787808924855e+00 2.542963023111473320e-03
2.459139292285919189e+06 9.944748564315782913e-01 2.537004619776113065e-03
2.459139293674785178e+06 1.001442787387885058e+00 2.540448171059731322e-03
2.459139295063651633e+06 9.982272837187778913e-01 2.539483850694519967e-03
2.459139296452518087e+06 1.001501192068010582e+00 2.541597394636202663e-03
2.459139297841384541e+06 9.960699141378912547e-01 2.538488342625443411e-03
2.459139299230250996e+06 9.989893189649127203e-01 2.539762654221696010e-03
2.459139300619116984e+06 9.990196308025417471e-01 2.537836290990064421e-03
2.459139302007983439e+06 1.005291321432605134e+00 2.545059217488492617e-03
2.459139303396849427e+06 1.004706738804901578e+00 2.542383969577889820e-03
2.459139304785715882e+06 9.977800429217573708e-01 2.540950866337279412e-03
2.459139306174582336e+06 9.995726411087270113e-01 2.540828943514890532e-03
2.459139307563448325e+06 9.969176184398774732e-01 2.537679510486333476e-03
2.459139308952314779e+06 1.002681701341078258e+00 2.543395221899260629e-03
2.459139310341181234e+06 9.970099072916027705e-01 2.537286394348853193e-03
2.459139311730047688e+06 9.958163937146542466e-01 2.536354175309329332e-03
2.459139313118913677e+06 1.000040815676538575e+00 2.538219918695841602e-03
2.459139314507779665e+06 9.965725450311805345e-01 2.538907506674383842e-03
2.459139315896646120e+06 1.001900259780232227e+00 2.545219512623512689e-03
2.459139317285512574e+06 1.001371868315629632e+00 2.540868093369345621e-03
2.459139318674379028e+06 1.003176434606215528e+00 2.539417843569377522e-03
2.459139320063245017e+06 9.985683196306549547e-01 2.540102289169726604e-03
2.459139321452111006e+06 1.001277250725341128e+00 2.541971974185738229e-03
2.459139322840977460e+06 1.002729797305290438e+00 2.540221717077164633e-03
2.459139324229843915e+06 1.000064701836274272e+00 2.539799815312054117e-03
2.459139325618709903e+06 1.000362852252892232e+00 2.538863064139739237e-03
2.459139327007576358e+06 1.004190548376378223e+00 2.542150874729300677e-03
2.459139328396442812e+06 1.001279438647464382e+00 2.541073946211119903e-03
2.459139329785308801e+06 9.997698319699780400e-01 2.539249650047576030e-03
2.459139331174174789e+06 9.975287054230246309e-01 2.539463642094721193e-03
2.459139332563041244e+06 1.002462394653039990e+00 2.541769162595126745e-03
2.459139333951907698e+06 1.000137565083305535e+00 2.539552439177465270e-03
2.459139335340773687e+06 1.001796905757190714e+00 2.543644244609081975e-03
2.459139336729640141e+06 9.961987555962839025e-01 2.538628949414785743e-03
2.459139338118506595e+06 1.003192978164554994e+00 2.541381795491357790e-03
2.459139339507372119e+06 1.001065261858306243e+00 2.541627358190736916e-03
2.459139340896238573e+06 9.994689420062858876e-01 2.539279941698035278e-03
2.459139342285105027e+06 9.989711335963988859e-01 2.541154269323863454e-03
2.459139343673971016e+06 1.005998374097975656e+00 2.544192972573776097e-03
2.459139345062837470e+06 9.968651074881463847e-01 2.537036356252335249e-03
2.459139346451703459e+06 1.002370318785997361e+00 2.540514412569955856e-03
2.459139347840569913e+06 1.002135333180290244e+00 2.542980321333051554e-03
2.459139349229435902e+06 1.001894130997401211e+00 2.542919707687325663e-03
2.459139350618301891e+06 1.003740152317249779e+00 2.545829938253597099e-03
2.459139352007168345e+06 1.004172007437926561e+00 2.541167809720517191e-03
2.459139353396034334e+06 1.003883221921345381e+00 2.543487316550265259e-03
2.459139354784900788e+06 1.000599441079237595e+00 2.541103275103443349e-03
2.459139356173767243e+06 1.002890489393309048e+00 2.544753229402620023e-03
2.459139357562632766e+06 1.001102601414038284e+00 2.541318186035000214e-03
2.459139358951499220e+06 9.990913734405646451e-01 2.540999180764094614e-03
2.459139360340365209e+06 9.984342638025623939e-01 2.540456283870562004e-03
2.459139361729231663e+06 1.000699795541140302e+00 2.538539751551506605e-03
2.459139363118097652e+06 1.002307200737169390e+00 2.542946046375383923e-03
2.459139364506964106e+06 9.974322521230404304e-01 2.539538099277776143e-03
2.459139365895830560e+06 9.966472868709790323e-01 2.537636018090961253e-03
2.459139367284696084e+06 9.958829274872549320e-01 2.538580001815224103e-03
2.459139368673562538e+06 1.001107934528087995e+00 2.540528771856683399e-03
2.459139370062428527e+06 1.000964276925452756e+00 2.539842369292369742e-03
2.459139371451294981e+06 1.002607600748377958e+00 2.543634725670672770e-03
2.459139372840160970e+06 1.000900714402612079e+00 2.541021882719919373e-03
2.459139374229027424e+06 9.998993706652107294e-01 2.539665192938684538e-03
2.459139375617892947e+06 9.993549437762010434e-01 2.540256748485078021e-03
2.459139377006759401e+06 9.998832453380097629e-01 2.540643334914595170e-03
2.459139378395625390e+06 1.000128329474081923e+00 2.542990049732020332e-03
2.459139379784491844e+06 1.001333944336979087e+00 2.541332496866532172e-03
2.459139381173357833e+06 9.985745880714084199e-01 2.542078660772501952e-03
2.459139382562224288e+06 9.969449205867363384e-01 2.537932685131181944e-03
2.459139383951090276e+06 1.001035265257533613e+00 2.541152272796309494e-03
2.459139385339956265e+06 9.965875598148871140e-01 2.538305616679701476e-03
2.459139386728822254e+06 1.000723674887451065e+00 2.541040801938961469e-03
2.459139388117688242e+06 1.002261825675029971e+00 2.540986589140118920e-03
2.459139389506554697e+06 9.981047664194531155e-01 2.537569159783793771e-03
2.459139390895420685e+06 1.000797406175140791e+00 2.541733751410665473e-03
2.459139392284287140e+06 9.995271645536267791e-01 2.543346946588328703e-03
2.459139393673153128e+06 9.998372807254067851e-01 2.538907018245567786e-03
2.459139395062019117e+06 9.994300146815211505e-01 2.540563123699526339e-03
2.459139396450885106e+06 1.001981401031313501e+00 2.540780012314339947e-03
2.459139397839751095e+06 1.000831727274278382e+00 2.539768883892384605e-03
2.459139399228617549e+06 1.000723138270219525e+00 2.539902531224813402e-03
2.459139400617483538e+06 9.995533935865044128e-01 2.540674835923159829e-03
2.459139402006349992e+06 9.971906986889190749e-01 2.539269167586919850e-03
2.459139403395215515e+06 1.003749416986700949e+00 2.549496886118526266e-03
2.459139404784081504e+06 1.002875810381446575e+00 2.542083469991532341e-03
2.459139406172947958e+06 1.002028235250667088e+00 2.541359650255539931e-03
2.459139407561813947e+06 1.002870116538226108e+00 2.546151274634966214e-03
2.459139408950679936e+06 1.003954124157718786e+00 2.543706105384744946e-03
2.459139410339546390e+06 9.973167894553518487e-01 2.537314285235905791e-03
2.459139411728412379e+06 9.994666913594834057e-01 2.540462288301526157e-03
2.459139413117277902e+06 9.966902333683540505e-01 2.535995767383935565e-03
2.459139414506144356e+06 1.000770620710963454e+00 2.541607938032272931e-03
2.459139415895010345e+06 9.984172152810681933e-01 2.540493834586184455e-03
2.459139417283876333e+06 1.000523135655986939e+00 2.541857250336368185e-03
2.459139418672742788e+06 1.001476740797199172e+00 2.541227471707621383e-03
2.459139420061608776e+06 9.989631645419803085e-01 2.538764391302250362e-03
2.459139421450474299e+06 1.000304151005555031e+00 2.539130725002062411e-03
2.459139422839340288e+06 1.000981297606348353e+00 2.540623689495679835e-03
2.459139424228206743e+06 9.995338047739247278e-01 2.540428254056728303e-03
2.459139425617072731e+06 9.988130998186397491e-01 2.539663850666814930e-03
2.459139427005938720e+06 9.996894264907562055e-01 2.539195709114522911e-03
2.459139428394805174e+06 1.002207672117235715e+00 2.540248382264813278e-03
2.459139429783671163e+06 9.974166776167279203e-01 2.538780089195942762e-03
2.459139431172536686e+06 1.000611845693921031e+00 2.540487013366068796e-03
2.459139432561402675e+06 9.996005772294631608e-01 2.540112633876042119e-03
2.459139433950269129e+06 9.986595598472239876e-01 2.539024356352886837e-03
2.459139435339135118e+06 9.973554003877515006e-01 2.539282840440349170e-03
2.459139436728001107e+06 1.002994970870872526e+00 2.542779360398931404e-03
2.459139438116867095e+06 9.990655465535714930e-01 2.539075240579780068e-03
2.459139439505732618e+06 9.985398049179370350e-01 2.537139394956041284e-03
2.459139440894599073e+06 9.983760816198291588e-01 2.539073581142127240e-03
2.459139442283465061e+06 9.997920595517892917e-01 2.542843006149163136e-03
2.459139443672331050e+06 9.977982218780031554e-01 2.537462162688180513e-03
2.459139445061197039e+06 9.996458050952549135e-01 2.543183048967144651e-03
2.459139446450063027e+06 1.000922079406143972e+00 2.543436702831510486e-03
2.459139447838929482e+06 1.002818751740770287e+00 2.541809881932363853e-03
2.459139449227795005e+06 9.970180575116817101e-01 2.538483499929381978e-03
2.459139450616660994e+06 9.957009445464264363e-01 2.535541003840420700e-03
2.459139452005526982e+06 9.996850777641149710e-01 2.542341228127807922e-03
2.459139453394392971e+06 9.963530492406261763e-01 2.538406421213211875e-03
2.459139454783258960e+06 1.002161180785361871e+00 2.543703453440042048e-03
2.459139456172125414e+06 9.967700818967157872e-01 2.538175783221352944e-03
2.459139457560991403e+06 1.002129996276721613e+00 2.541236594692204004e-03
2.459139458949856926e+06 9.977284999823704537e-01 2.538503174754295350e-03
2.459139460338722914e+06 1.007341788649565473e+00 2.545199991800752796e-03
2.459139461727588903e+06 9.978601020291898438e-01 2.540155055124250754e-03
2.459139463116454892e+06 1.001264375598634793e+00 2.541056799437701238e-03
2.459139464505320881e+06 9.987692100182932187e-01 2.537151595644678622e-03
2.459139465894186869e+06 9.995053033369009077e-01 2.539239315147533062e-03
2.459139467283052392e+06 9.988379289966521357e-01 2.538388707665848159e-03
2.459139468671918847e+06 1.000491215623520391e+00 2.542098452637333444e-03
2.459139470060784835e+06 9.963341564398338068e-01 2.536813299126732674e-03
2.459139471449650824e+06 1.003614058821286070e+00 2.542261512294075737e-03
2.459139472838516813e+06 1.001621558803936329e+00 2.543778244892243648e-03
2.459139474227382801e+06 1.001123658200236077e+00 2.542942585180583970e-03
2.459139475616248790e+06 9.959484718572774176e-01 2.538024985655702292e-03
2.459139477005114313e+06 1.001794237645698971e+00 2.545058608691073455e-03
2.459139478393980302e+06 9.978312329088996346e-01 2.535304194824142439e-03
2.459139479782846291e+06 9.970980912593898626e-01 2.538688489071912191e-03
2.459139481171712279e+06 9.983293272021137588e-01 2.538585426335345820e-03
2.459139482560578268e+06 1.001703582413768112e+00 2.539173127190026344e-03
2.459139483949444257e+06 1.000637930085137350e+00 2.539752879198923022e-03
2.459139485338309780e+06 1.000871089755362320e+00 2.541778709917410194e-03
2.459139486727175768e+06 9.982647785026823595e-01 2.540621218880034175e-03
2.459139488116041757e+06 9.992182331185353039e-01 2.540132654750536841e-03
2.459139489504907746e+06 1.001969975024904924e+00 2.543000270457600014e-03
2.459139490893773735e+06 1.001453282604256811e+00 2.539922630949312775e-03
2.459139492282639723e+06 9.995497402844423229e-01 2.540128289061920237e-03
2.459139493671505712e+06 1.000295578103402860e+00 2.541886021875322012e-03
2.459139495060371235e+06 9.980913757856817448e-01 2.539426601613900634e-03
2.459139496449237224e+06 9.961420507304539207e-01 2.539442584988587347e-03
2.459139497838103212e+06 9.975056978499706739e-01 2.537965933376936604e-03
2.459139499226969201e+06 1.000321538331436777e+00 2.543495537886260923e-03
2.459139500615835190e+06 9.992892821636115697e-01 2.538181514378270911e-03
2.459139502004701179e+06 9.974600133579278882e-01 2.538921676235299067e-03
2.459139503393566702e+06 1.000002809925781833e+00 2.540458028523288978e-03
2.459139504782432690e+06 1.002163107917488860e+00 2.541331243578984211e-03
2.459139506171298679e+06 9.998190268663147418e-01 2.541438739339812493e-03
2.459139507560164202e+06 1.000072388870873352e+00 2.540991222581795266e-03
2.459139508949030191e+06 1.001640665324813106e+00 2.545220396872680500e-03
2.459139510337896179e+06 9.991061785009703877e-01 2.540900131939025260e-03
2.459139511726762168e+06 9.982038646714691543e-01 2.536991967651634327e-03
2.459139513115627691e+06 1.004720738110662426e+00 2.544716699765779428e-03
2.459139514504493680e+06 9.990180696066016663e-01 2.540043251233952554e-03
2.459139515893359669e+06 9.998641875293242665e-01 2.538432242639884068e-03
2.459139517282225657e+06 9.983102414607885056e-01 2.539247553589972593e-03
2.459139518671091646e+06 1.004051541598231179e+00 2.544964152865261935e-03
2.459139520059957169e+06 1.000713716325859481e+00 2.539486194325794692e-03
2.459139521448823158e+06 1.003225242742869394e+00 2.542199920476170306e-03
2.459139522837688681e+06 9.967205601902446865e-01 2.537093507153411094e-03
2.459139524226554669e+06 9.956251805112298348e-01 2.537897678323686179e-03
2.459139525615420658e+06 9.979759914166460577e-01 2.541519829788056739e-03
2.459139527004286647e+06 1.000210008233741066e+00 2.541692764376715912e-03
2.459139528393152170e+06 9.978414417755947508e-01 2.540212107749414017e-03
2.459139529782018159e+06 1.002316248583161817e+00 2.542901294532807620e-03
2.459139531170883682e+06 9.973378017301880449e-01 2.539329353522428237e-03
2.459139532559749670e+06 9.974755540260072939e-01 2.537313277436431709e-03
2.459139533948615659e+06 1.000665216254826406e+00 2.544316905263852187e-03
2.459139535337481182e+06 1.000649294998100292e+00 2.540497872948389857e-03
2.459139536726347171e+06 1.000942930682619192e+00 2.539727243886003710e-03
2.459139538115213159e+06 9.974151310505007251e-01 2.537898777720137226e-03
2.459139539504079148e+06 9.997147913310212575e-01 2.543567455663700398e-03
2.459139540892944671e+06 1.002832813618432573e+00 2.542639453951123403e-03
2.459139542281810194e+06 9.978370144564105981e-01 2.536371874333684384e-03
2.459139543670676183e+06 1.000198970851037927e+00 2.539311963614158778e-03
2.459139545059542172e+06 9.937710364837666344e-01 2.537336904842586987e-03
2.459139546448408160e+06 1.001373730680678698e+00 2.543508489458910348e-03
2.459139547837273683e+06 1.000900385142454274e+00 2.543254399295989503e-03
2.459139549226139206e+06 1.000989231122685563e+00 2.542156957213111135e-03
2.459139550615005195e+06 1.002313514073330802e+00 2.541429372021425815e-03
2.459139552003870718e+06 9.987176672100540609e-01 2.539640924824402516e-03
2.459139553392736707e+06 1.003645140330275742e+00 2.542334576936519219e-03
2.459139554781602696e+06 9.970879188002549354e-01 2.535507945317876273e-03
2.459139556170468684e+06 1.001389903765806277e+00 2.540285643538489624e-03
2.459139557559334207e+06 1.002515529211482681e+00 2.542515694711226879e-03
2.459139558948199730e+06 9.971455424138437884e-01 2.537018527296980210e-03
2.459139560337065719e+06 1.000359467265899305e+00 2.542402830689312072e-03
2.459139561725931242e+06 1.001354107827258311e+00 2.541357009558569378e-03
2.459139563114797231e+06 1.002556198842404767e+00 2.542401572579441882e-03
2.459139564503663220e+06 9.957115845955837319e-01 2.537571082910524117e-03
2.459139565892528743e+06 1.001022867911819381e+00 2.542606527053347786e-03
2.459139567281394266e+06 1.000052986260836496e+00 2.539937150149348174e-03
2.459139568670260254e+06 1.001561028361302341e+00 2.539811046441613901e-03
2.459139570059125777e+06 9.968536678930687289e-01 2.537415849464844716e-03
2.459139571447991766e+06 1.002293258203559523e+00 2.541285990131189176e-03
2.459139572836857755e+06 1.002400841358215500e+00 2.541406679635598628e-03
2.459139574225723278e+06 9.986015483120802561e-01 2.538549432520842680e-03
2.459139575614589266e+06 9.966226739655408284e-01 2.538312679530415044e-03
2.459139577003454324e+06 9.996865669554866329e-01 2.541744527348655490e-03
2.459139578392320313e+06 1.002887257598343851e+00 2.542403303179375205e-03
2.459139579781186301e+06 1.000871925905900017e+00 2.543260000788767367e-03
2.459139581170051824e+06 1.000013714827655553e+00 2.540517374562513767e-03
2.459139582558917813e+06 9.995462718120861068e-01 2.542074976877056313e-03
2.459139583947783336e+06 1.001558274113074187e+00 2.541831106137119097e-03
2.459139585336649325e+06 9.981954567900110931e-01 2.539706835236768719e-03
2.459139586725514382e+06 1.006252303511050883e+00 2.545213240897631433e-03
2.459139588114380371e+06 1.000395189962134834e+00 2.540815201058496328e-03
2.459139589503246360e+06 1.000456004222856077e+00 2.541687228586835164e-03
2.459139590892111883e+06 1.002820183748813321e+00 2.541802486634166247e-03
2.459139592280977871e+06 1.002006845633650611e+00 2.543238436921009104e-03
2.459139593669843394e+06 1.001685841984710779e+00 2.541147267770566681e-03
2.459139595058708917e+06 1.001646572223586995e+00 2.541744715273863871e-03
2.459139596447574440e+06 1.000324738728826546e+00 2.540164632968634675e-03
2.459139597836440429e+06 9.962991408504791035e-01 2.535192141628543876e-03
2.459139599225305952e+06 9.998520140110350729e-01 2.540480327095866794e-03
2.459139600614171941e+06 9.982979527933283359e-01 2.539910767042516133e-03
2.459139602003037464e+06 1.003630094324916788e+00 2.542339775925637341e-03
2.459139603391903453e+06 9.969902411640517714e-01 2.536788624351951540e-03
2.459139604780768510e+06 9.993022211378290720e-01 2.538930566253233111e-03
2.459139606169634499e+06 1.000998301108541044e+00 2.540329417121138435e-03
2.459139607558500022e+06 1.000102893708257223e+00 2.538662766640548477e-03
2.459139608947366010e+06 9.993982279334632235e-01 2.538292357611831359e-03
2.459139610336231533e+06 1.002676293043785583e+00 2.541823549355040970e-03
2.459139611725097522e+06 1.002755838637495955e+00 2.542504995973584106e-03
2.459139613113962580e+06 1.000164774899624742e+00 2.538664692779775325e-03
2.459139614502828568e+06 1.004617010996827320e+00 2.543886355241980774e-03
2.459139615891694091e+06 1.001555819333624253e+00 2.543133673169294985e-03
2.459139617280559614e+06 9.986409236714903770e-01 2.536708503616487854e-03
2.459139618669425603e+06 1.006119539650700556e+00 2.546137052721112164e-03
2.459139620058291126e+06 1.005000717169300728e+00 2.543935912510295830e-03
2.459139621447157115e+06 1.001769707133639775e+00 2.543335440434165134e-03
2.459139622836022172e+06 1.000793300099647620e+00 2.542392538543593924e-03
2.459139624224887695e+06 1.001525450647503757e+00 2.540669638514625028e-03
2.459139625613753684e+06 9.967452591810905815e-01 2.540419807527348299e-03
2.459139627002619207e+06 1.000644308602881338e+00 2.544320143454497501e-03
2.459139628391485196e+06 9.975396387630156569e-01 2.540234481751668660e-03
2.459139629780350719e+06 9.986454209333710530e-01 2.539730174312409584e-03
2.459139631169215776e+06 9.995824825716076445e-01 2.539211886264934256e-03
2.459139632558081765e+06 1.001856108600917672e+00 2.539863979585146782e-03
2.459139633946947288e+06 1.001101288136500234e+00 2.538530314775604667e-03
2.459139635335812811e+06 9.989503543005804342e-01 2.538170952898336809e-03
2.459139636724678800e+06 9.992862550681810285e-01 2.540170762170407964e-03
2.459139638113544323e+06 9.960189195148606567e-01 2.539343997592446046e-03
2.459139639502410311e+06 1.000517797828580635e+00 2.541478610250028688e-03
2.459139640891275369e+06 9.996358038529463697e-01 2.542191879456159442e-03
2.459139642280140892e+06 1.003357637796445045e+00 2.544187072004037552e-03
